fen,actions,H,U,HU,result
2r5/p4k1p/bp2pNp1/1P1p1p2/4P3/5P2/P1rB2PP/R4RK1 w - - 5 28,5,2.396346092224121,0.011519130319356918,0.027603822926611343,0-1
2r5/p4k1p/bp2pNp1/1P3p2/3pP3/5P2/P1rB2PP/2R2RK1 w - - 0 29,675,1.9238566160202026,0.012022868730127811,0.023130275549998802,0-1
8/p4k1p/bp2pNp1/1P3p2/3pP3/5P2/P1r3PP/5RK1 w - - 1 30,14470,2.3162126541137695,0.007119290065020323,0.016489789736906513,0-1
4N3/p4k1p/bp2p1p1/1P3p2/3pP3/5P2/P2r2PP/5RK1 w - - 3 31,19115,1.9644455909729004,0.005073319189250469,0.009966259512921294,0-1
8/p3k2p/bp1Np1p1/1P3p2/3pP3/5P2/P2r2PP/5RK1 w - - 5 32,1585,2.416438102722168,0.0066442303359508514,0.016055371347054148,0-1
rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1,16920,0.3737841248512268,0.002761837327852845,0.0010323309485729265,0-1
rnbqkbnr/ppppp1pp/5p2/8/8/2N2N2/PPPPPPPP/R1BQKB1R b KQkq - 1 2,19765,,0.0021215190645307302,,0-1
rnbqkb1r/ppppp1pp/5p1n/8/6P1/2N2N2/PPPPPP1P/R1BQKB1R b KQkq - 0 3,16600,,0.002397094154730439,,0-1
rnbqkb1r/pppp2pp/4pp1n/8/3P2P1/2N2N2/PPP1PP1P/R1BQKB1R b KQkq - 0 4,19340,,0.0035756577271968126,,0-1
rnbqk2r/pppp2pp/4pp1n/8/1b1PP1P1/2N2N2/PPP2P1P/R1BQKB1R b KQkq - 0 5,14360,1.2516367435455322,0.0025714628864079714,0.003218537433291868,0-1
rnbqk2r/pppp2pp/4p2n/5pN1/1b1PP1P1/2N5/PPP2P1P/R1BQKB1R b KQkq - 1 6,16240,1.3934797048568726,0.0023955232463777065,0.0033381130263401837,0-1
rnbqk2r/ppp3pp/4p2n/3pPpN1/1b1P2P1/2N5/PPP2P1P/R1BQKB1R b KQkq - 0 7,18155,1.2827022075653076,0.0024324071127921343,0.003120053973276027,0-1
r1bqk2r/ppp3pp/n3p2n/3pPpN1/1b1P2PP/2N5/PPP2P2/R1BQKB1R b KQkq - 0 8,11805,,0.0017549442127346992,,0-1
r1bqk2r/ppp3pp/n3p2n/3pP1B1/1b1P3P/2N5/PPP2P2/R2QKB1R b KQkq - 1 9,19205,,0.0033577994909137487,,0-1
r1bq1rk1/ppp3pp/n3p2n/3pP1B1/1b1P1P1P/2N5/PPP5/R2QKB1R b KQ - 0 10,14955,,0.002877680817618966,,0-1
r1bq1rk1/ppp1B1pp/n3p3/3pP3/1b1P1PnP/2N5/PPP5/R2QKB1R b KQ - 2 11,19840,,0.0037137672770768404,,0-1
r1bq1r1k/ppp1B1pp/n3p3/3pP3/1b1P1PnP/P1N5/1PP5/R2QKB1R b KQ - 0 12,9550,,0.0036744382232427597,,0-1
r1bq1r1k/ppp1B1pp/n3p3/3pP3/1b1P1P1P/P1N1nQ2/1PP5/R3KB1R b KQ - 2 13,17240,2.035613536834717,0.004556743893772364,0.00927576955405196,0-1
r1bq1r1k/ppp1B2p/n3p1p1/3pP3/1b1P1P1P/P1NBnQ2/1PP5/R3K2R b KQ - 1 14,6350,1.7382872104644775,0.005078427959233522,0.00882776637080085,0-1
r1bq1r1k/ppp1B2p/n3p1p1/3pP3/3P1P1P/5Q2/1P6/R3K2R b KQ - 0 15,12725,,0.0021371475886553526,,0-1
r1bq1r1k/ppp4p/4p1p1/3pP3/3P1P1P/5Q2/1P6/R3K2R b KQ - 0 16,17560,,0.002127111190930009,,0-1
r1bq1r1k/ppp5/4p1pp/3pP3/3P1P1P/5Q2/1P6/R4RK1 b - - 1 17,15640,,0.002081847283989191,,0-1
r1bq1r1k/p1p5/1p2p1pp/3pPP2/3P3P/5Q2/1P6/R4RK1 b - - 0 18,18470,,0.0016575369518250227,,0-1
r2q1r1k/p1p5/bp2p1pp/3pPP2/3P3P/5Q2/1P6/R4R1K b - - 2 19,12625,1.0750318765640259,0.0019298734841868281,0.0020746755132365208,0-1
r2q1r1k/p1p5/1p2p1pp/3pPP2/3P3P/8/1P2Q3/R6K b - - 1 20,14045,,0.0018115572165697813,,0-1
r2q1r1k/p1p5/1p4pp/3pP3/3P3P/5Q2/1P6/R6K b - - 1 21,19360,0.8314797878265381,0.004724259488284588,0.0039281262769563785,0-1
r2q3k/p1p5/1p4pp/3pP3/3P3P/8/1P6/R6K b - - 0 22,18885,,0.004071533679962158,,0-1
r4q1k/p1p5/1p4pp/3pP3/3P3P/8/1P6/5R1K b - - 2 23,19280,,0.0032718577422201633,,0-1
r6k/p1p5/1p4pp/3pP3/3P3P/8/1P6/7K b - - 0 24,17940,,0.0026397069450467825,,0-1
5r1k/p1p5/1p2P1pp/3p4/3P3P/8/1P6/7K b - - 0 25,19280,,0.0029293315019458532,,0-1
7k/p1p1P3/1p4pp/3p4/3P3P/8/1P3r2/7K b - - 0 26,4120,,0.006784217432141304,,0-1
7k/p1p1P3/1p4pp/3p4/3P3P/8/1P4K1/5r2 b - - 2 27,1635,1.2462648153305054,0.008374233730137348,0.010436512853224111,0-1
7k/p1p1P3/1p4pp/3p4/3P3P/8/1P3r2/6K1 b - - 4 28,4160,1.3918061256408691,0.009075907059013844,0.012631903040482673,0-1
7k/p1p1P3/1p4pp/3p4/3P3P/8/1P4r1/5K2 b - - 6 29,4475,0.8722220063209534,0.0060833957977592945,0.0053060716879660685,0-1
7k/p1p1P3/1p4pp/3p4/3P3P/8/1P3r2/6K1 b - - 8 30,4160,1.326214075088501,0.009645514190196991,0.012792016680505114,0-1
7k/p1p1P3/1p4pp/3p4/3P3P/8/1P4r1/5K2 b - - 10 31,4475,0.8777490854263306,0.006223643664270639,0.0054627975343329305,0-1
7k/p1p1P3/1p4pp/3p4/3P3P/8/1P3r2/6K1 b - - 12 32,4120,1.2776168584823608,0.010261144489049911,0.013109811186533538,0-1
7k/p1p1P3/1p4pp/3p4/3P3P/8/1P4K1/5r2 b - - 14 33,1600,1.171711802482605,0.010114951990544796,0.011851808628866256,0-1
7k/p1p1P3/1p4pp/3p4/3P3P/8/1P3K2/6r1 b - - 16 34,1955,1.380436897277832,0.007680350448936224,0.010602239143735925,0-1
7k/p1p1P3/1p4pp/3p4/3P3P/5K2/1P4r1/8 b - - 18 35,4475,1.4420619010925293,0.010413953103125095,0.01501756500978102,0-1
7k/p1p1P3/1p4pp/3p4/3P2KP/8/1P3r2/8 b - - 20 36,4165,1.3260002136230469,0.011502156965434551,0.015251862593292032,0-1
4Q2k/p1p5/1p4pp/3p4/3P2KP/8/1P5r/8 b - - 0 37,4875,,0.0025213859044015408,,0-1
rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1,16920,0.3737841248512268,0.002761837327852845,0.0010323309485729265,0-1
rnbqkbnr/ppppp1pp/5p2/8/8/2N2N2/PPPPPPPP/R1BQKB1R b KQkq - 1 2,15960,,0.0021215190645307302,,0-1
rnbqkbnr/pp1pp1pp/2p2p2/8/8/2N1PN2/PPPP1PPP/R1BQKB1R b KQkq - 0 3,16600,,0.0025368814822286367,,0-1
rnbqkbnr/pp1p2pp/2p1pp2/8/3N4/2N1P3/PPPP1PPP/R1BQKB1R b KQkq - 1 4,19340,,0.001502130995504558,,0-1
rnbqk1nr/pp1p2pp/2p1pp2/1N6/1b6/2N1P3/PPPP1PPP/R1BQKB1R b KQkq - 3 5,17240,,0.0026929171290248632,,0-1
rnbqk1nr/ppNp3p/2p1ppp1/8/1b6/2N1P3/PPPP1PPP/R1BQKB1R b KQkq - 1 6,19200,,0.006431913934648037,,0-1
rnbq1knr/ppNp3p/2p1ppp1/8/1b1P4/2N1P3/PPP2PPP/R1BQKB1R b KQ - 0 7,19765,,0.0041012028232216835,,0-1
rnbq1k1r/ppNp3p/2p1pppn/8/1b1P2P1/2N1P3/PPP2P1P/R1BQKB1R b KQ - 0 8,16240,,0.004949125461280346,,0-1
rnbq1k1r/ppN4p/2p1pppn/3p4/1b1P1PP1/2N1P3/PPP4P/R1BQKB1R b KQ - 0 9,14040,,0.004066170658916235,,0-1
rnbq1k1r/ppN4p/2p2ppn/3p4/1b3PP1/2N1P3/PPP4P/R1BQKB1R b KQ - 0 10,11160,,0.00370426126755774,,0-1
rnbq1k1r/ppN4p/2p2ppn/8/1b1p1PP1/2NBP3/PPP4P/R1BQK2R b KQ - 1 11,14360,2.1059200763702393,0.004483865108340979,0.009442661551391285,0-1
rnbq1k1r/ppN4p/2p3pn/5p2/1b1p1PPP/2NBP3/PPP5/R1BQK2R b KQ - 0 12,7965,2.000671148300171,0.004196877591311932,0.008396571909885298,0-1
rnbq1k1r/ppN4p/2p3pn/5p2/3p1PPP/2P1P3/PP6/R1BQK2R b KQ - 0 13,8600,,0.003756770398467779,,0-1
rnbq1k1r/ppN4p/2p3pn/5p2/5PPP/2PpP3/PP1B4/R2QK2R b KQ - 1 14,18155,,0.003681541420519352,,0-1
r1bq1k1r/ppN4p/n1p3pn/5p2/1P3PPP/2PpP3/P2B4/R2QK2R b KQ - 0 15,12725,,0.0031948506366461515,,0-1
r1bq1k1r/ppN4p/2p3pn/5p2/5PPP/1QPpP3/P2B4/R3K2R b KQ - 1 16,18490,,0.002534161088988185,,0-1
r2q1k1r/ppN4p/2p3pn/8/5P1P/1QPpP3/P2B4/R3K2R b KQ - 0 17,18760,,0.002923633437603712,,0-1
r4k1r/pp5p/2p1N1pn/3q4/5P1P/1QPpP3/P2B4/R3K2R b KQ - 2 18,19480,,0.0033965124748647213,,0-1
r2N3r/pp3k1p/2p3pn/3q4/5P1P/1QPpP3/P2B4/R3K2R b KQ - 4 19,16990,,0.002344071166589856,,0-1
r2Nk2r/pp5p/2p3pn/8/5P1P/2PpP3/P2B4/R3K2R b KQ - 0 20,14955,,0.0036369021981954575,,0-1
r2Nk2r/pp5p/2p3p1/7P/5Pn1/2PpP3/P2B4/R3K2R b KQ - 0 21,9550,,0.0047414894215762615,,0-1
r2Nk2r/pp5p/2p3p1/7P/5P2/2Pp4/P2K4/R6R b - - 1 22,14680,,0.0032890895381569862,,0-1
r2Nk2r/pp5p/2p5/6pP/5P2/2Pp4/P2K4/R3R3 b - - 1 23,19200,,0.003282001707702875,,0-1
r2NRk1r/pp5p/2p5/6pP/5P2/2Pp4/P2K4/R7 b - - 3 24,19485,,0.009520018473267555,,0-1
r2N3r/pp2R1kp/2p5/6pP/5P2/2Pp4/P2K4/R7 b - - 5 25,17310,,0.004943379200994968,,0-1
r2N1k1r/pp2R2p/2p5/6pP/5P2/2Pp4/P2K4/5R2 b - - 7 26,12120,,0.004952531307935715,,0-1
r2N1k1r/pp2R2p/2p4P/8/5Pp1/2Pp4/P2K4/5R2 b - - 0 27,9560,,0.005470674484968185,,0-1
r2N1k1r/pp3R1p/2p4P/8/5P2/2Pp2p1/P2K4/5R2 b - - 1 28,19515,,0.009616618044674397,,0-1
r2Nk2r/pp2R2p/2p4P/8/5P2/2Pp2p1/P2K4/5R2 b - - 3 29,19200,,0.00900493934750557,,0-1
r2N1k1r/pp2R2p/2p4P/5P2/8/2Pp2p1/P2K4/5R2 b - - 0 30,7000,,0.0058806403540074825,,0-1
r2N1k1r/pp2R2p/2p4P/5P2/8/2Pp4/P2K2p1/6R1 b - - 1 31,19520,,0.005828506778925657,,0-1
r2N2kr/pp2R2p/2p4P/5P2/2P5/3p4/P2K2p1/6R1 b - - 0 32,19835,,0.007180251646786928,,0-1
r2N1k1r/pp2R2p/2p2P1P/8/2P5/3p4/P2K2p1/6R1 b - - 0 33,15600,,0.0069871279411017895,,0-1
r2N1k1r/p3RP1p/2p4P/1p6/2P5/3p4/P2K2p1/6R1 b - - 0 34,10525,,0.008814928121864796,,0-1
r2NRk1r/p4P1p/2p4P/8/8/3p4/P2K2p1/6R1 b - - 1 35,17930,,0.012729817070066929,,0-1
5k1r/p4P1p/2p4P/8/8/3p4/P2K2p1/1R6 b - - 1 36,4441,,0.0030400941614061594,,0-1
5k1r/pR3P1p/2p4P/8/8/3p4/P2K4/6q1 b - - 1 37,1905,1.5672515630722046,0.0036638849414885044,0.005742229401464571,0-1
5k1r/pR3P1p/2p4P/8/8/3pK3/P7/3q4 b - - 3 38,995,2.105619430541992,0.005197843536734581,0.010944680347865443,0-1
5k1r/pR3P1p/2p4P/8/4K3/3p4/P2q4/8 b - - 5 39,3605,1.9926085472106934,0.002100410172715783,0.004185295262801758,0-1
rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1,16920,0.3737841248512268,0.002761837327852845,0.0010323309485729265,1-0
rnbqkbnr/ppppp1pp/5p2/8/8/4PN2/PPPP1PPP/RNBQKB1R b KQkq - 0 2,16240,,0.004618755541741848,,1-0
rnbqkbnr/ppp1p1pp/5p2/3p2N1/8/4P3/PPPP1PPP/RNBQKB1R b KQkq - 1 3,14365,,0.003283308818936348,,1-0
rnbqkbnr/ppp1p1pp/8/3p3Q/8/4P3/PPPP1PPP/RNB1KB1R b KQkq - 1 4,17240,,0.0049118222668766975,,1-0
rnbqkbnr/ppp1p2p/6p1/3pQ3/8/4P3/PPPP1PPP/RNB1KB1R b KQkq - 1 5,18490,,0.005468833260238171,,1-0
r3kbnr/pp2p2p/4b1p1/3p4/8/4P3/PPPP1PPP/RNB1KB1R b KQkq - 0 6,15600,,0.005620093550533056,,1-0
r3kbnr/p3p2p/4b1p1/1p1p4/8/2N1P3/PPPP1PPP/R1B1KB1R b KQkq - 1 7,19755,,0.0064885299652814865,,1-0
r3kb1r/p3p2p/4bnp1/1p1p4/8/2N1PP2/PPPP2PP/R1B1KB1R b KQkq - 0 8,14325,,0.003379005705937743,,1-0
r3kb1r/p3p2p/4b1p1/1p1p4/6n1/2N1PP1P/PPPP2P1/R1B1KB1R b KQkq - 0 9,9525,,0.005007211118936539,,1-0
r3kb1r/p3p2p/4b1p1/3p4/8/2N1PP1P/PPPP2Pn/R1B1K2R b KQkq - 0 10,4750,,0.0075213490054011345,,1-0
r3kb1r/p3p2p/4b1p1/1N1p4/8/4PP1P/PPPP2P1/R1B1Kn1R b KQkq - 2 11,19450,,0.009583970531821251,,1-0
r3k2r/p3p2p/4b1pb/1N1p4/3P4/4PP1P/PPP3P1/R1B1Kn1R b KQkq - 0 12,19205,,0.0061903162859380245,,1-0
r4rk1/p3p2p/3Nb1pb/3p4/3P4/4PP1P/PPP3P1/R1B1Kn1R b KQ - 2 13,14995,,0.007095530163496733,,1-0
r4rk1/p3p2p/3Nb1p1/3p2b1/1P1P4/4PP1P/P1P3P1/R1B1Kn1R b KQ - 0 14,17560,,0.0055113909766077995,,1-0
r4rk1/p3p3/4b1pp/3p1Nb1/1P1P4/4PP1P/P1P3P1/R1B1Kn1R b KQ - 1 15,17925,,0.010065359063446522,,1-0
2r2rk1/p3p3/4b1pp/3p1Nb1/1P1P4/2P1PP1P/P5P1/R1B1Kn1R b KQ - 0 16,12070,2.171921491622925,0.006893578451126814,0.014972311192191001,1-0
2r2rk1/p3p3/4b1pp/3p1N2/1P1P3P/2P2P2/P5P1/R1B1Kn1R b KQ - 0 17,14045,,0.005184325389564037,,1-0
2r2rk1/p3p3/6pp/3p4/1P1P1B1P/2P2P2/P5P1/R3Kn1R b KQ - 1 18,16560,,0.00352694233879447,,1-0
2r2rk1/p7/6pp/3pp3/1P1P1B1P/2P2P2/P5P1/2KR1n1R b - - 1 19,11480,,0.005647527053952217,,1-0
2r2rk1/p7/3B2pp/3p4/1P1Pp2P/2P2P2/P5P1/2KR1n1R b - - 1 20,8920,1.3296170234680176,0.0056711286306381226,0.007540429169573315,1-0
2r2rk1/p7/3B2pp/1P1p4/3P3P/2P1pP2/P5P1/2KR1n1R b - - 0 21,6360,1.4198744297027588,0.009291469119489193,0.013192719417135512,1-0
2r2rk1/p7/3B2pp/1P1p4/3P3P/2P2P2/P3p1P1/2K1Rn1R b - - 1 22,19515,1.4573203325271606,0.009252839721739292,0.013484351460105626,1-0
2r1r1k1/p7/3B2pp/1P1p4/3P2PP/2P2P2/P3p3/2K1Rn1R b - - 0 23,1625,,0.010377547703683376,,1-0
2r1r1k1/p7/3B2pp/1P1p4/3P2PP/2P2P2/P7/2K4R b - - 0 24,18440,,0.0031939155887812376,,1-0
4r1k1/p7/1P1B2pp/2rp4/3P2PP/2P2P2/P7/2K4R b - - 0 25,10840,1.1467432975769043,0.004237803630530834,0.004859672909758306,1-0
4r1k1/pP6/3B2pp/3p4/2rP2PP/2P2P2/P7/2K4R b - - 0 26,18920,1.2127432823181152,0.0038524256087839603,0.004672003277683023,1-0
6k1/pP6/3B2pp/3p4/2rP2PP/2P2P2/P7/2K5 b - - 0 27,8320,,0.0031823134049773216,,1-0
1Q4k1/p7/3B2pp/3p4/6PP/2P2P2/P7/2K5 b - - 0 28,19795,,0.005708909593522549,,1-0
1Q6/p3Bk2/6pp/3p4/6PP/2P2P2/P7/2K5 b - - 2 29,16915,,0.006143811624497175,,1-0
8/pQ2B3/4k1pp/3p4/6PP/2P2P2/P7/2K5 b - - 4 30,14120,,0.004314512014389038,,1-0
8/p3Bk2/6pp/8/6PP/2P2P2/P7/2K5 b - - 0 31,14680,,0.0058656916953623295,,1-0
8/p3Bk2/7p/6pP/6P1/2P2P2/P7/2K5 b - - 0 32,16915,,0.00430212402716279,,1-0
8/p7/3Bk2p/6pP/6P1/2P2P2/P7/2K5 b - - 2 33,14120,,0.0027556493878364563,,1-0
5B2/p4k2/7p/6pP/6P1/2P2P2/P7/2K5 b - - 4 34,16915,,0.0032240331638604403,,1-0
5B2/p7/4k2p/6pP/P5P1/2P2P2/8/2K5 b - - 0 35,14035,,0.0042721983045339584,,1-0
5B2/p7/7p/P2k2pP/6P1/2P2P2/8/2K5 b - - 0 36,11155,,0.0054704430513083935,,1-0
5B2/p7/7p/P5pP/2k2PP1/2P5/8/2K5 b - - 0 37,12115,,0.003657207591459155,,1-0
5B2/p7/7p/P5PP/2k5/2P5/8/2K5 b - - 0 38,14995,,0.00291530042886734,,1-0
5B2/p7/7P/P7/2k5/2P5/8/2K5 b - - 0 39,8285,,0.003947755787521601,,1-0
5B2/p6P/8/P7/8/2Pk4/8/2K5 b - - 0 40,6035,0.8239887356758118,0.005386498291045427,0.004438413916558442,1-0
5B1Q/p7/8/P7/8/2P5/2k5/2K5 b - - 0 41,3200,1.187139868736267,0.004629384260624647,0.0054957266234876845,1-0
5B1Q/p7/P7/8/8/2P5/3k4/2K5 b - - 0 42,3515,0.464305579662323,0.004488692153245211,0.0020841248121382383,1-0
5B1Q/p7/P7/8/2P5/8/2k5/2K5 b - - 0 43,3200,0.8619124889373779,0.0037669017910957336,0.0032467396983459906,1-0
5B1Q/p7/P7/2P5/8/8/3k4/2K5 b - - 0 44,3515,0.26551705598831177,0.0059887864626944065,0.0015901249505172743,1-0
5B1Q/p7/P1P5/8/8/8/2k5/2K5 b - - 0 45,3200,0.8116570115089417,0.006484312005341053,0.005263037303946672,1-0
5B1Q/p1P5/P7/8/8/8/3k4/2K5 b - - 0 46,3515,0.4523308277130127,0.006479262840002775,0.0029307703233886206,1-0
2Q2B1Q/p7/P7/8/8/8/2k5/2K5 b - - 0 47,3195,0.9238930344581604,0.007778951432555914,0.007186919043926737,1-0
5B1Q/p7/P7/8/2Q5/8/1k6/2K5 b - - 2 48,2880,0.674307107925415,0.006869499571621418,0.004632152389034916,1-0
5B2/p7/P7/8/2Q5/2Q5/2k5/2K5 b - - 4 49,3200,0.7924002408981323,0.002860919339582324,0.002266993173875159,1-0
5B2/p7/P7/8/2Q5/8/2Qk4/2K5 b - - 6 50,3480,0.9097354412078857,0.002134280279278755,0.001941630411530948,1-0
5B2/p7/P7/8/3Q4/8/2Q5/2Kk4 b - - 8 51,995,0.3451840281486511,0.0050347899086773396,0.0017379290615594234,1-0
8/p7/P7/8/1B1Q4/8/2Qk4/2K5 b - - 10 52,3480,-0.0,0.004258553963154554,-0.0,1-0
8/p7/P7/8/1B1Q4/8/3Q4/2Kk4 b - - 12 53,990,-0.0,0.005322522018104792,-0.0,1-0
8/p7/P7/8/1BQ5/8/2kQ4/2K5 b - - 14 54,3155,0.9317020773887634,0.0040118638426065445,0.0037378618763573845,1-0
8/p7/P7/8/1BQ5/8/2Q5/1kK5 b - - 16 55,355,0.15403756499290466,0.001724942005239427,0.00026570586624105955,1-0
8/p7/P7/8/1BQ5/8/1kQ5/3K4 b - - 18 56,2835,0.5518774390220642,0.005869222804903984,0.003239091650620307,1-0
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,1990,0.64356529712677,0.0051318877376616,0.0033027048567094153,0-1
rnbqkbnr/ppppp1pp/5p2/8/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 0 2,400,1.3315502405166626,0.005720803048461676,0.007617536675127601,0-1
rnbqkb1r/ppppp1pp/5p1n/8/8/2N2N2/PPPPPPPP/R1BQKB1R w KQkq - 2 3,4555,,0.00825760792940855,,0-1
rnbqkb1r/pp1pp1pp/2p2p1n/8/6P1/2N2N2/PPPPPP1P/R1BQKB1R w KQkq - 0 4,3595,,0.006940620951354504,,0-1
rnbqkb1r/pp1p2pp/2p1pp1n/8/3P2P1/2N2N2/PPP1PP1P/R1BQKB1R w KQkq - 0 5,3915,,0.01060735248029232,,0-1
rnbqk2r/pp1p2pp/2pbpp1n/8/3PP1P1/2N2N2/PPP2P1P/R1BQKB1R w KQkq - 1 6,6790,,0.008705017156898975,,0-1
rnbqk2r/pp1p2pp/2p1p2n/8/3PP1P1/2N5/PPP2P1P/R1BQKB1R w KQkq - 0 7,4235,,0.0032488121651113033,,0-1
rnb1k2r/pp1p2pp/2p1p2n/8/3PPPPq/2N5/PPP4P/R1BQKB1R w KQkq - 1 8,1310,,0.003015749854966998,,0-1
rnb1k2r/p2p2pp/2p1p2n/1p6/3PPPPq/2N5/PPPK3P/R1BQ1B1R w kq - 0 9,5830,,0.0025769539643079042,,0-1
rnb2rk1/p2p2pp/2p1p2n/8/3PPPPq/8/PPPK3P/R1BQ1B1R w - - 1 10,1045,,0.0032102102413773537,,0-1
rnb2rk1/p2p2pp/2p1p2n/8/3PPPP1/5Q2/PPPK1q1P/R1B2B1R w - - 3 11,3480,,0.0018386364681646228,,0-1
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,1990,0.64356529712677,0.0051318877376616,0.0033027048567094153,0-1
rnbqkbnr/ppppp1pp/5p2/8/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 0 2,400,1.3315502405166626,0.005720803048461676,0.007617536675127601,0-1
rnbqkbnr/pp1pp1pp/2p2p2/8/8/2N2N2/PPPPPPPP/R1BQKB1R w KQkq - 0 3,3875,,0.006081980653107166,,0-1
rnbqkbnr/pp1p2pp/2p1pp2/8/8/2N1PN2/PPPP1PPP/R1BQKB1R w KQkq - 0 4,1665,,0.006960978265851736,,0-1
rnbqkbnr/pp1p3p/2p1ppp1/8/8/2NBPN2/PPPP1PPP/R1BQK2R w KQkq - 0 5,6745,,0.01080023031681776,,0-1
rnbqkbnr/pp1p3p/2p1p1p1/5p2/3N4/2NBP3/PPPP1PPP/R1BQK2R w KQkq - 0 6,4515,1.400851845741272,0.010795577429234982,0.01512300456758664,0-1
rnbqkbnr/p2p3p/2p1p1p1/1p3p2/3N4/2NBP1P1/PPPP1P1P/R1BQK2R w KQkq - 0 7,8610,,0.00880067702382803,,0-1
rnbqkbnr/p6p/2ppp1p1/1p3p2/8/2NBPNP1/PPPP1P1P/R1BQK2R w KQkq - 0 8,6800,,0.013833773322403431,,0-1
rnbqkb1r/p6p/2pppnp1/1p3pN1/8/2NBP1P1/PPPP1P1P/R1BQK2R w KQkq - 2 9,12230,,0.013304856605827808,,0-1
rnb1kb1r/p4N1p/2pppnp1/qp3p2/8/2NBP1P1/PPPP1P1P/R1BQK2R w KQkq - 4 10,6165,,0.00920648779720068,,0-1
rnb1kb1r/p4N2/2ppp1p1/qp5p/8/2N1P1P1/PPPP1P1P/R1BQK2R w KQkq - 0 11,2955,,0.005872563924640417,,0-1
rnb1k2r/p4N2/2ppp1pb/qp5p/1P6/2N1P1P1/P1PP1P1P/R1BQK2R w KQkq - 1 12,4235,,0.010915272869169712,,0-1
rnb1k2r/p4N2/2pp2pb/qp2p2p/1P3P2/2N1P1P1/P1PP3P/R1BQK2R w KQkq - 0 13,8030,,0.01089406292885542,,0-1
rnb2rk1/p4N2/2pp2pb/1p2p2p/5P2/2N1P1P1/P1PP3P/R1BQK2R w KQ - 1 14,5840,,0.01248147338628769,,0-1
rn3rk1/p4N2/2pp2pb/1p1Np2p/5Pb1/4P1P1/P1PP3P/R1BQK2R w KQ - 3 15,11280,,0.003954827319830656,,0-1
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,1990,0.64356529712677,0.0051318877376616,0.0033027048567094153,1-0
rnbqkbnr/ppppp1pp/5p2/8/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 0 2,3595,1.3315502405166626,0.005720803048461676,0.007617536675127601,1-0
rnbqkbnr/ppp1p1pp/5p2/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq - 0 3,3915,1.5103670358657837,0.006896671373397112,0.0104165050995782,1-0
rnbqkbnr/p1p1p1pp/5p2/1p1p4/3PP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,400,1.550724983215332,0.007121630944311619,0.011043691026583424,1-0
rn1qkbnr/p1p1p1pp/5p2/1p1p4/3PP1b1/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 2 5,8990,,0.006840637419372797,,1-0
rn1qkbnr/p1p3pp/4pp2/1p6/3P2b1/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 0 6,1665,,0.006903703324496746,,1-0
rn1qkbnr/p1p4p/4ppp1/1p6/3P2b1/2NB1N2/PPP2PPP/R1BQK2R w KQkq - 0 7,1285,1.7262744903564453,0.009596622548997402,0.01656640469991366,1-0
rn1qkb1r/p1p4p/4pppn/1p6/3P2b1/2NB1N2/PPP2PPP/R1BQ1RK1 w kq - 2 8,4835,0.4855588972568512,0.009638078510761261,0.0046798547733601925,1-0
rn1qkb1r/p1p4p/4ppp1/1p3n2/3P2b1/2NB1N1P/PPP2PP1/R1BQ1RK1 w kq - 1 9,1595,,0.011433484964072704,,1-0
rn1qkb1r/p1p4p/4ppp1/1p6/3P2b1/2NBnN1P/PPP2PP1/R1BQR1K1 w kq - 3 10,4190,,0.007276611402630806,,1-0
rn1qkb1r/p1p4p/4ppp1/1p6/3P4/2N4P/PPP1b1P1/R1BQR1K1 w kq - 1 11,5805,,0.0034285790752619505,,1-0
rn1qk2r/p1p4p/4pppb/1p6/3PN3/7P/PPP1b1P1/R1BQR1K1 w kq - 3 12,9030,,0.00396710867062211,,1-0
rn1q1k1r/p1p4p/3Npppb/1p6/3P4/7P/PPP1b1P1/R1BQR1K1 w - - 5 13,860,,0.004783503711223602,,1-0
rn1q1k1r/p6p/2pNppp1/1p6/3P4/7P/PPP1b1P1/R2QR1K1 w - - 0 14,995,,0.0032933696638792753,,1-0
r2q1k1r/p2n3p/2pNppp1/1p6/3P4/7P/PPPQb1P1/R3R1K1 w - - 2 15,3695,1.9648619890213013,0.006032831501215696,0.011853681302909036,1-0
r2q2kr/p2n3p/2pNpppQ/1p6/3P4/7P/PPP1b1P1/R3R1K1 w - - 4 16,15070,1.5281217098236084,0.006907749455422163,0.010555881908852816,1-0
